recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,source,rcp_seq
커리향이 들어간 치킨샐러드 샌드위치,,굽기,,1,1인분,"닭가슴살 20g, 올리브오일 0.5g, 마요네즈 2g, 식빵 40g, 아몬드 3g, 건포도 2g, 카레가루 0.5g, 레몬주스 2g, 바질약간, 소금적당량, 후추적당량","1. 1. 닭가슴살에 소금, 후추로 간을 한다.
2. 2. 팬에 기름을 두르고 닭가슴살을 굽는다.
3. 3. 구워 낸 닭가슴살을 다져서 볼에 담는다.
4. 4. 올리브오일, 카레가루, 레몬주스, 건포도, 아몬드, 마요네즈를 3에 넣고 섞는다.
5. 5. 식빵을 팬에 바삭하게 굽는다.
6. 6. 식빵에 치킨 샐러드를 얹은 뒤 남은 식빵으로 덮고, 사방을 잘라낸다.",,https://www.foodsafetykorea.go.kr/recipe/1028,/한식/일품,"열량 194kcal, 탄수화물 23.3g, 단백질 8.8g, 지방 7.4g, 나트륨 77mg, TIP: 치킨 샐러드에 수분이 생기지 않게 조심해야 샌드위치가 눅눅해 지지 안는다.",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053806_1416213486379.jpg,foodsafety,1028
클럽 샌드위치,,기타,,1,1인분,"식빵 40g, 마요네즈 2g, 삶은달걀 15g, 양상추 8g, 닭가슴살 13g, 토마토 20g, 치즈슬라이스 4g, 슬라이스햄 4g, 베이컨 4g, 소금적당량, 후추적당량","1. 1. 식빵은 앞뒤로 바삭하게 굽는다.
2. 2. 양상추는 뜯어서 찬물에 담가 두고 토마토는 얇게 슬라이스 하고 달걀도 삶아 egg slicer로 자른다.
3. 3. 닭가슴살에 소금, 후추로 간을 한 뒤 팬에서 익히고 햄과 베이컨도 살짝 굽는다.
4. 4. 식빵 한 면에 마요네즈를 바른 뒤 양상추, 베이컨, 토마토를 얹고 다시 식빵 양면에 마요네즈를 바르고 토마토 위에 얹는다.
5. 5. 그 위에 양상추, 치즈, 햄, 달걀, 닭고기를 올린 다음 나머지 빵 한 면에 마요네즈를 바른다.
6. 6. 빵 칼로 샌드위치의 사방의 테두리를 잘라내고 대각선으로 먹기 좋게 썬다.",,https://www.foodsafetykorea.go.kr/recipe/1030,/한식/일품,"열량 1kcal, 탄수화물 1g, 단백질 1g, 지방 1g, 나트륨 1mg, TIP: 닭가슴살 대신 참치 통조림을 이용할 수 있다.",조리방법: 기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053808_1416213488663.jpg,foodsafety,1030
토마토 야채 오븐구이,,굽기,,1,1인분,"감자 20g, 고구마 20g, 오릴브오일 2g, 홍피망 15g, 당근 12g, 후추적당량, 소금적당량, 레드어니언 12g, 토마토 25g, 돼지호박 12g, 파마산치즈 2g, 빵가루 5g, 바질약간","1. 1. 양파는 링으로 자르고 나머지 야채는 0.5cm 주사위모양으로 잘라 볼에 담는다.
2. 2. 볼에 담긴 야채에 소금을 뿌려 골고루 간이 베이도록 섞는다.
3. 3. 오븐용기에 야채를 가지런히 깔고 올리브 오일을 뿌리뒤 소금과 후추로 간을 한다.
4. 4. 그릇에 파마산 치즈와 빵가루를 넣고 잘 섞는다.
5. 5. 3의 야채 위에 4를 뿌려 덮는다.
6. 6. 180℃로 예열된 오븐에 굽는다.",,https://www.foodsafetykorea.go.kr/recipe/1031,/한식/반찬,"열량 103kcal, 탄수화물 17.4g, 단백질 3.1g, 지방 2.8g, 나트륨 67mg, TIP: 집에 남아있는 야채의 종류에 따라 여러 가지 야채를 더 첨가해도 좋다.",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053809_1416213489835.jpg,foodsafety,1031
시금치비트무침,,기타,,1,1인분,"주재료: 시금치(포항초) 30, 적양파 10, 비트 10 드레싱: 발사믹식초 5, 올리고당 3, 올리브유 1, 소금 0.38","1. 1. 포항초는 깨끗이 씻어 잎을 떼어준다.
2. 2. 적양파는 얇게 슬라이스한다.
3. 3. 비트는 채 썰어 찬물에 담근다.
4. 4. 분량의 재료를 섞어 양념장을 만든다
5. 5. 포항초, 적양파, 비트의 물기를 제거한다.
6. 6. 물기를 제거한 포항초, 적양파, 비트를 소스에 버무려 낸다.",,https://www.foodsafetykorea.go.kr/recipe/756,/한식/반찬,"열량 38kcal, 탄수화물 5.6g, 단백질 2g, 지방 1.3g, 나트륨 152.6mg, TIP: 발사믹식초는 적포도주를 발효시켜 만든 식초로 샐러드 드레싱에 많이 이용된다. 비트는 색이 쉽게 우러나 자칫 음식이 지저분해 보일 수 있으므로 찬물에 충분히 담갔다가 사용한다.",조리방법: 기타,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102021_1416273621709.jpg,foodsafety,756
해초탕수,,튀기기,,1,1인분,"불린 미역(혹은 물미역) 7, 파래(생것) 10, 김 1.3, 양파 7, 유자청 15, 물 20, 다진 파 4, 다진 마늘 1, 감자전분 10, 계란 7, 콩기름 4","1. 1. 미역과 파래는 깨끗이 씻어 물기를 짜서 잘게 다지고, 김은 살짝 구워 부스러뜨린다.
2. 2. 양파와 유자청 건더기는 잘게 다진다.
3. 3. 1과 2를 합해 감자전분과 달걀을 넣어 반죽한다.
4. 4. 반죽을 동그랗게 뭉쳐 기름에 튀긴다.
5. 5. 유자청 국물에 물을 섞어 팬에 넣고 걸쭉하게 끓여 소스를 만든다.
6. 6. 해초튀김에 소스를 곁들여 낸다.",,https://www.foodsafetykorea.go.kr/recipe/757,/한식/반찬,"열량 128.7kcal, 탄수화물 19.5g, 단백질 2.1g, 지방 4.9g, 나트륨 132.8mg, TIP: 눅눅해진 김이나 미역을 이용하면 음식물 쓰레기를 줄일 수 있다.",조리방법: 튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102023_1416273623333.jpg,foodsafety,757
호두떡볶이,,끓이기,,1,1인분,"호두 15, 올리브유 4, 떡볶이 떡 80, 올리고당 20, 간장 1.5, 검정깨(볶은 것) 0.5","1. 1. 호두는 굵게 다진다.
2. 2. 다진 호두는 마른 팬에 살짝 볶는다.
3. 3. 팬에 기름을 두르고 떡이 말랑해질 때까지 볶는다.
4. 4. 떡이 익으면 올리고당과 간장을 넣어 살짝 볶는다.
5. 5. 호두를 넣어 맛이 어우러지도록 조금 더 볶는다.
6. 6. 검은깨를 뿌려내 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/759,/한식/반찬,"열량 383.1kcal, 탄수화물 57.1g, 단백질 5.8g, 지방 15g, 나트륨 219.7mg, TIP: 떡을 볶을 때는 약불로 볶아야 간장이 타지 않는다. 올리고당 대신 꿀을 넣어도 맛있다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102026_1416273626065.jpg,foodsafety,759
죽순콩나물밥,,끓이기,,1,1인분,"주재료: 쌀 90, 콩나물 30, 삶은 죽순 40, 녹차 우린 물 90 양념장: 간장 4, 고춧가루 0.5, 설탕 1, 깨소금 0.5, 다진파 2.5, 다진마늘 1.25, 청양고추 2.5, 홍고추 1.25, 맛술 3.75, 참기름 1","1. 1. 콩나물은 깨끗이 씻어 꼬리를 뗀다.
2. 2. 죽순은 빗살무늬를 살려 한입 크기로 얄팍하게 썬다.
3. 3. 양념장 재료를 모두 섞어 양념장을 만든다.
4. 4. 솥에 씻은 쌀을 넣고 콩나물과 죽순을 올리고 녹차 우린 물을 부어 밥을 짓는다.
5. 5. 밥이 다 되면 뜸을 들여준다.
6. 6. 밥을 푸고 양념장을 넣어 비벼 먹는다.",,https://www.foodsafetykorea.go.kr/recipe/760,/한식/밥,"열량 368kcal, 탄수화물 75.1g, 단백질 10.1g, 지방 2.3g, 나트륨 226.4mg, TIP: 생 죽순은 쌀뜨물에 10분 간 삶아 길이로 반을 갈아 속에 낀 석회를 제거하고 한다. 생 죽순이 없을 때는 죽순 통조림을 끓는 물에 살짝 데쳐 사용한다. 콩나물을 솥의 맨 밑에 깔면 밥 물 맞추기가 쉽다. 죽순과 콩나물에서 수분이 나오므로 밥물은 평소의 2/3양으로 맞춘다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102026_1416273626970.jpg,foodsafety,760
멍게비빔밥,,기타,,1,1인분,"비빔밥: 쌀밥 210, 멍게살 50, 부추 10, 무순 5, 김 0.5, 참기름 4, 통깨 1.5 양념장: 고추장 5, 설탕 1, 레몬즙 3, 간 양파 3, 매실액 3","1. 1. 멍게는 꼭지를 따고 껍질을 벗겨 한입 크기로 썬다.
2. 2. 부추는 2cm 길이로 썬다.
3. 3. 김도 부추와 같은 길이로 가늘게 채 썬다.
4. 4. 양념장 재료를 모두 섞어 양념장을 만든다.
5. 5. 손질한 멍게에 참기름을 넣어 가볍게 버무린다.
6. 6. 그릇에 밥을 담고 부추, 무순, 멍게, 김, 통깨를 올리고 양념장을 넣어 비벼 먹는다.",,https://www.foodsafetykorea.go.kr/recipe/761,/한식/밥,"열량 399.5kcal, 탄수화물 73.3g, 단백질 9.7g, 지방 6.2g, 나트륨 532.8mg, TIP: 멍게살을 다져서 냉동실에 넣어 살짝 얼렸다가 넣어도 맛있다. &#8226; 멍게 향이 강할 때는 쑥갓을 넣어 비비면 강한 향이 줄어든다.",조리방법: 기타,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102027_1416273627985.jpg,foodsafety,761
키조개샤브샤브,,끓이기,,1,1인분,"주재료: 키조개관자 60, 당근 10, 참나물 10, 애호박 10, 표고버섯 20, 느타리버섯 30, 팽이버섯 30, 다시마 국물 200(물 300, 다시마 1, 대파 5) 소스: 간장 4.5, 사과식초 2.5, 올리고당 3.5","1. 1. 냄비에 물, 건다시마, 대파를 넣고 약불에서 30분간 맛이 우러나게 끓인다.
2. 2. 체에 걸러 다시마 국물을 만든다.
3. 3. 키조개 관자를 얇게 자른다.
4. 4. 당근은 껍질을 벗기고 채소와 버섯은 깨끗이 씻어 한입 크기로 자른다.
5. 5. 소스 재료를 냄비에 넣고 약불에서 5분간 끓여 양념장을 만든다.
6. 6. 샤브샤브 냄비에 1을 넣고 끓으면 키조개 관자, 채소, 버섯을 넣고 살짝 익혀 소스에 찍어 먹는다.",,https://www.foodsafetykorea.go.kr/recipe/762,/한식/국&찌개,"열량 85.4kcal, 탄수화물 10.6g, 단백질 9.3g, 지방 1g, 나트륨 424.8mg, TIP: 소스 재료를 끓일 때 양파와 마늘을 넣으면 달큰한 맛과 마늘향이 가미된 소스가 된다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102029_1416273629141.jpg,foodsafety,762
가자미쑥국,,끓이기,,1,1인분,"가자미 50, 모시조개 15, 쑥 20, 물 200, 된장 9, 대파 4, 들깨가루 6","1. 1. 가자미는 비늘, 내장, 지느러미를 제거하고 3등분 한다.
2. 2. 물에 된장을 풀어 끓인다.
3. 3. 가자미와 모시조개를 넣고 20분 더 끓인다.
4. 4. 쑥을 넣고 5분간 팔팔 끓인다.
5. 5. 대파와 들깨가루를 넣어 살짝 끓여낸다.
6. 6. 그릇에 가자미, 쑥을 우선 담고 국믈을 곁에 부어주며 담아낸다.",,https://www.foodsafetykorea.go.kr/recipe/763,/한식/국&찌개,"열량 123.4kcal, 탄수화물 3.7g, 단백질 15.2g, 지방 4.9g, 나트륨 567.7mg, TIP: 가자미 대신 도다리를 넣으면 맛이 한결 담백하다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102030_1416273630141.jpg,foodsafety,763
달래바싹불고기,,굽기,,1,1인분,"주재료: 쇠고기등심 60, 달래 5, 올리브유 5 양념장: 간장 4, 설탕 3, 다진 양파 15, 다진 마늘 2, 후추 0.01","1. 1. 달래를 3cm 길이로 썬다.
2. 2. 양념장 재료를 모두 섞어 양념장을 만든다.
3. 3. 소고기에 달래와 양념장을 넣고 간이 배도록 잘 주무른다.
4. 4. 기름 두른 팬에 양념한 고기를 한 덩이씩 떼서 모양을 잡아준다.
5. 5. 뭉친 고기는 앞뒤로 고루 익혀낸다.
6. 6. 그릇에 담아 마무리 한다.",,https://www.foodsafetykorea.go.kr/recipe/764,/한식/반찬,"열량 197kcal, 탄수화물 5.3g, 단백질 13.4g, 지방 13.4g, 나트륨 237.6mg, TIP: 불고기를 익힐 때 중불에서 익혀야 속까지 골고루 익는다.  바싹불고기를 샌드위치 속으로 넣어 먹어도 맛있다.",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102031_1416273631031.jpg,foodsafety,764
오리고기곰피쌈,,굽기,,1,1인분,"주재료: 오리고기 50g, 곰피 20g, 무순 10g, 올리브유 4 소스: 오미자 액기스 1g, 고추장 6g, 설탕 2g, 식초 2.5g, 물 2.5g","1. 1. 곰피를 데쳐 찬물에 헹군다.
2. 2. 헹군 곰피는 10cm길이로 자른다.
3. 3. 오미자액기스, 고추장, 설탕, 식초, 물을 섞어 오미자 초고추장 소스를 만든다.
4. 4. 팬에 오리고기를 굽는다.
5. 5. 곰피에 오리구이와 무순을 올리고 오미자 초고추장을 발라 돌돌 말아준다.
6. 6. 그릇에 담아 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/765,/한식/반찬,"열량 137.3kcal, 탄수화물 7.8g, 단백질 10.3g, 지방 7.1g, 나트륨 355.9mg, TIP: 소금에 절여서 시판되는 곰피는 찬물에 충분히 담가 소금기를 제거하고 사용한다.",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102033_1416273633876.jpg,foodsafety,765
바지락수제비볶음,,볶기,,1,1인분,"주재료: 밀가루 50, 물 25, 바지락 100(바지락살 50), 양파 20, 마늘 5, 청양고추 5, 실파 5, 콩기름 4, 맛술 5, 참기름 2 양념장: 물 25, 굴소스 1.5, 간장 1, 매실액 1.5, 피쉬소스 1","1. 1. 밀가루에 물을 넣고 수제비 반죽을 만든다.
2. 2. 반죽을 끓는 물에 떼어 넣어 익혀 체에 받쳐둔다.
3. 3. 양파는 굵게 채 썰고 마늘은 편으로 청양고추는 어슷 썰고 실파는 송송 썬다.
4. 4. 분량의 재료를 섞어 양념장을 만든다.
5. 5. 팬에 기름을 두르고 마늘을 볶다 바지락과 맛술을 넣어 볶는다.
6. 6. 양파, 청양고추를 넣어 볶은 뒤 양념장, 수제비, 참기름을 넣어 살짝 볶는다.",,https://www.foodsafetykorea.go.kr/recipe/766,/한식/반찬,"열량 271.6kcal, 탄수화물 43.5g, 단백질 10.6g, 지방 7.1g, 나트륨 295.2mg, TIP: 수제비 반죽을 만들어 랩에 싸서 30분 정도 숙성시켰다 사용하면 더욱 쫀득하다. 먹다 남은 수제비 반죽으로 만들면 음식물 쓰레기도 줄이고 시간도 절약된다.",조리방법: 볶기,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102034_1416273634751.jpg,foodsafety,766
민들레무침,,기타,,1,1인분,"주재료: 민들레 15, 양파 10 양념: 고춧가루 1.25, 깨소금 1, 소금 0.25, 다진 파 1.25, 다진 마늘 0.5, 매실액 4.5","1. 1. 민들레는 흐르는 물에 씻는다.
2. 2. 깨끗이 씻은 민들레는 한입 크기로 뜯고 물기를 살짝 제거해준다.
3. 3. 양파는 얇게 채썬다.
4. 4. 양념장 재료를 모두 섞어 양념장을 만든다.
5. 5. 양파와 민들레를 볼에 담고 양념을 넣어 가볍게 무쳐낸다.
6. 6. 그릇에 담아 마무리 한다.",,https://www.foodsafetykorea.go.kr/recipe/767,/한식/반찬,"열량 24.9kcal, 탄수화물 4g, 단백질 1g, 지방 0.9g, 나트륨 127.9mg, TIP: 고기구이에 곁들여 먹으면 민들레의 쌉싸레한 맛과 잘 어울린다. 민들레가 숨이 죽지 않도록 상에 내기 직전에 무친다.",조리방법: 기타,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102036_1416273636697.jpg,foodsafety,767
취나물들깨무침,,기타,,1,1인분,"참취 70g, 간장 1.5g, 소금 0.5g, 다진 파 2.25g, 다진 마늘 1g, 들기름 3g, 거피들깨가루 6g","1. 1. 취나물을 끓는 물에 살짝 데친다.
2. 2. 데친 취나물은 찬물에 헹군다.
3. 3. 취나물을 가볍게 짜서 물기를 제거하고 5cm 길이로 자른다.
4. 4. 나머지 재료를 모두 섞어 양념장을 준비한다.
5. 5. 볼에 취나물을 담고 양념장을 넣어 조물조물 무쳐낸다.
6. 6. 무쳐낸 나물을 그릇에 담아 마무리한다.",,https://www.foodsafetykorea.go.kr/recipe/768,/한식/반찬,"열량 83.4kcal, 탄수화물 5.5g, 단백질 3.5g, 지방 5.7g, 나트륨 256.1mg, TIP: 어린 취나물은 줄기째 쓰고 늙은 취나물은 줄기를 제거하고 잎만 사용한다.",조리방법: 기타,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102037_1416273637730.jpg,foodsafety,768
토마토소박이,,기타,,1,1인분,"주재료: 토마토 70, 영양부추 5, 적양파 8 양념: 까나리액젓 2.5, 고춧가루 0.6, 소금 0.5, 통깨 1, 설탕 2","1. 1. 재료를 깨끗이 씻어낸다.
2. 2. 토마토는 끝이 떨어지지 않게 6등분 한다.
3. 3. 영양부추는 1cm 길이로 썬다.
4. 4. 적양파는 곱게 채 썬다.
5. 5. 영양부추와 적양파에 양념을 넣고 버무려 소를 만든다.
6. 6. 토마토에 소를 넣어 30분 정도 냉장고에 두었다가 먹는다.",,https://www.foodsafetykorea.go.kr/recipe/769,/한식/반찬,"열량 30kcal, 탄수화물 5.2g, 단백질 1.4g, 지방 0.7g, 나트륨 316.6mg, TIP: 염도가 낮으므로 하루 이내에 먹는 것이 좋다. 토마토는 너무 무르지 않고 약간 단단한 것이 좋다.",조리방법: 기타,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102038_1416273638917.jpg,foodsafety,769
풋마늘오징어김치,,기타,,1,1인분,"주재료: 풋마늘 20, 물 200, 건오징어 5 양념: 밀가루 1.25, 물 20, 소금 0.25, 고춧가루 0.6, 새우젓 0.75, 멸치액젓 0.2g, 설탕 1, 통깨 0.5, 생강즙 0.25","1. 1. 풋마늘을 깨끗이 씻어 5cm 길이로 썬다.
2. 2. 물에 풋마늘을 30분 정도 담가 매운맛을 뺀다.
3. 3. 오징어를 1cm x 5cm 크기로 썬다.
4. 4. 밀가루와 물을 섞어 약불에서 풀을 쑤어 차게 식힌다.
5. 5. 풀에 나머지 양념장 재료를 모두 넣어 섞는다.
6. 6. 풋마늘과 오징어에 양념장을 넣고 버무려 즉석에서 먹거나 살짝 익혀 먹는다.",,https://www.foodsafetykorea.go.kr/recipe/770,/한식/반찬,"열량 39.2kcal, 탄수화물 3.8g, 단백질 4.7g, 지방 0.8g, 나트륨 220.8mg, TIP: 시어진 풋마늘 김치에 밀가루를 넣어 전을 부치면 다른 재료를 첨가하지 않아도 맛있는 부침이 된다.",조리방법: 기타,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102039_1416273639916.jpg,foodsafety,770
절편꽃말이떡,,찌기,,1,1인분,"절편 35, 거피녹두 12.5, 물 200, 다진 호두 2, 진달래꽃 2.5, 설탕 2, 소금 0.2","1. 1. 거피녹두를 깨끗이 씻는다.
2. 2. 씻은 녹두에 물을 넣고 푹 삶아낸다.
3. 3. 삶아 낸 녹두를 체에 밭쳐 물기를 제거하고 으깬다.
4. 4. 마른 팬에 녹두 소를 넣어 살짝 볶아 수분을 날린 다음 설탕, 소금으로 간한다.
5. 5. 절편을 5cm 길이로 잘라 밀대로 얇게 민다.
6. 6. 절편에 녹두소와 호두를 넣고 돌돌 말아 진달래를 붙인다.",,https://www.foodsafetykorea.go.kr/recipe/771,/한식/후식,"열량 115.6kcal, 탄수화물 20.2g, 단백질 3.2g, 지방 1.7g, 나트륨 132.5mg, TIP: 절편에 참기름을 조금 발라 밀면 달라붙지 않고 잘 밀어진다.",조리방법: 찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102040_1416273640697.jpg,foodsafety,771
